rental_id,date,hour,minute,user_id,station_id,duration_minutes
R002327,2017-01-02,16,23,U0246,S026,49
R002328,2017-01-02,16,46,U0950,S043,51
R002329,2017-01-02,16,52,U0006,S098,17
R002330,2017-01-02,16,50,U0582,S008,15
R002331,2017-01-02,16,9,U0831,S018,30
R002332,2017-01-02,16,2,U0452,S027,18
R002333,2017-01-02,16,15,U0625,S071,19
R002334,2017-01-02,16,44,U0611,S094,18
R002335,2017-01-02,16,28,U0119,S043,23
R002336,2017-01-02,17,36,U0727,S041,15
R002337,2017-01-02,17,32,U0778,S032,26
R002338,2017-01-02,17,36,U0199,S053,24
R002339,2017-01-02,17,40,U0024,S064,28
R002340,2017-01-02,17,35,U0553,S040,20
R002341,2017-01-02,17,46,U0947,S030,11
R002342,2017-01-02,17,26,U0040,S006,27
R002343,2017-01-02,17,34,U0318,S042,17
R002344,2017-01-02,17,46,U0333,S092,11
R002345,2017-01-02,17,7,U0642,S042,18
R002346,2017-01-02,17,54,U0435,S025,18
R002347,2017-01-02,17,56,U0343,S040,10
R002348,2017-01-02,17,33,U0937,S074,21
R002349,2017-01-02,17,51,U0073,S043,27
R002350,2017-01-02,17,3,U0066,S047,11
R002351,2017-01-02,17,38,U0333,S078,29
R002352,2017-01-02,17,30,U0654,S056,17
R002353,2017-01-02,17,42,U0549,S012,21
R002354,2017-01-02,17,33,U0023,S085,13
R002355,2017-01-02,17,33,U0978,S042,12
R002356,2017-01-02,17,28,U0415,S050,26
R002357,2017-01-02,17,20,U0435,S042,24
R002358,2017-01-02,17,17,U0492,S089,13
R002359,2017-01-02,17,12,U0038,S041,26
R002360,2017-01-02,17,53,U0237,S087,12
R002361,2017-01-02,17,36,U0367,S083,17
R002362,2017-01-02,17,18,U0434,S006,16
R002363,2017-01-02,17,58,U0203,S028,20
R002364,2017-01-02,17,15,U0707,S044,28
R002365,2017-01-02,17,21,U0477,S078,21
R002366,2017-01-02,17,15,U0584,S089,23
R002367,2017-01-02,17,51,U0043,S046,12
R002368,2017-01-02,17,49,U0751,S041,30
R002369,2017-01-02,17,23,U0508,S035,23
R002370,2017-01-02,17,14,U0039,S062,19
R002371,2017-01-02,17,29,U0596,S064,14
R002372,2017-01-02,17,20,U0868,S007,10
R002373,2017-01-02,17,47,U0364,S062,20
R002374,2017-01-02,17,7,U0022,S006,29
R002375,2017-01-02,17,44,U0964,S064,21
R002376,2017-01-02,17,15,U0658,S012,20
R002377,2017-01-02,17,28,U0860,S048,23
R002378,2017-01-02,17,46,U0375,S065,30
R002379,2017-01-02,17,56,U0939,S086,21
R002380,2017-01-02,17,26,U0963,S075,25
R002381,2017-01-02,17,23,U0312,S038,19
R002382,2017-01-02,17,5,U0865,S060,29
R002383,2017-01-02,17,22,U0857,S020,10
R002384,2017-01-02,17,35,U0643,S081,15
R002385,2017-01-02,17,32,U0230,S025,21
R002386,2017-01-02,17,4,U0860,S042,11
R002387,2017-01-02,17,58,U0027,S085,19
R002388,2017-01-02,17,23,U0378,S075,14
R002389,2017-01-02,17,41,U0782,S046,28
R002390,2017-01-02,17,30,U0887,S021,10
R002391,2017-01-02,17,38,U0699,S062,13
R002392,2017-01-02,17,14,U0483,S035,29
R002393,2017-01-02,17,28,U0983,S041,16
R002394,2017-01-02,17,50,U0473,S042,20
R002395,2017-01-02,17,26,U0095,S041,26
R002396,2017-01-02,17,14,U0903,S067,26
R002397,2017-01-02,17,36,U0100,S030,28
R002398,2017-01-02,17,52,U0617,S039,21
R002399,2017-01-02,17,52,U0437,S086,16
R002400,2017-01-02,17,8,U0833,S035,22
R002401,2017-01-02,17,59,U0771,S031,28
R002402,2017-01-02,17,34,U0308,S085,11
R002403,2017-01-02,17,15,U0975,S087,14
R002404,2017-01-02,17,49,U0603,S020,22
R002405,2017-01-02,17,58,U0529,S039,30
R002406,2017-01-02,17,26,U0471,S028,12
R002407,2017-01-02,17,43,U0630,S087,12
R002408,2017-01-02,17,37,U0907,S012,17
R002409,2017-01-02,18,29,U0755,S075,20
R002410,2017-01-02,18,24,U0156,S099,28
R002411,2017-01-02,18,20,U0677,S065,29
R002412,2017-01-02,18,28,U0301,S027,29
R002413,2017-01-02,18,11,U0899,S030,13
R002414,2017-01-02,18,32,U0335,S012,11
R002415,2017-01-02,18,46,U0378,S061,12
R002416,2017-01-02,18,37,U0331,S007,21
R002417,2017-01-02,18,17,U0112,S096,24
R002418,2017-01-02,18,49,U0135,S032,23
R002419,2017-01-02,18,6,U0457,S021,30
R002420,2017-01-02,18,14,U0461,S030,24
R002421,2017-01-02,18,19,U0560,S069,23
R002422,2017-01-02,18,31,U0153,S071,19
R002423,2017-01-02,18,21,U0651,S053,25
R002424,2017-01-02,18,3,U0549,S061,14
R002425,2017-01-02,18,36,U0338,S048,15
R002426,2017-01-02,18,33,U0955,S030,28
R002427,2017-01-02,18,57,U0195,S056,26
R002428,2017-01-02,18,33,U0929,S096,12
R002429,2017-01-02,18,37,U0778,S075,14
R002430,2017-01-02,18,32,U0011,S040,10
R002431,2017-01-02,18,54,U0176,S099,28
R002432,2017-01-02,18,59,U0112,S043,28
R002433,2017-01-02,18,27,U0461,S028,21
R002434,2017-01-02,18,18,U0285,S047,30
R002435,2017-01-02,19,28,U0345,S099,15
R002436,2017-01-02,19,26,U0435,S028,11
R002437,2017-01-02,19,14,U0369,S062,23
R002438,2017-01-02,19,36,U0817,S061,18
R002439,2017-01-02,19,56,U0191,S067,29
R002440,2017-01-02,19,10,U0161,S041,22
R002441,2017-01-02,19,34,U0033,S025,30
R002442,2017-01-02,19,13,U0926,S030,28
R002443,2017-01-02,19,49,U0845,S042,17
R002444,2017-01-02,19,40,U0843,S100,30
R002445,2017-01-02,19,7,U0225,S089,21
R002446,2017-01-02,19,39,U0746,S028,25
R002447,2017-01-02,19,39,U0571,S048,26
R002448,2017-01-02,19,21,U0333,S025,15
R002449,2017-01-02,19,8,U0651,S039,19
R002450,2017-01-02,19,38,U0934,S100,17
R002451,2017-01-02,19,34,U0663,S021,19
R002452,2017-01-02,19,1,U0357,S046,25
R002453,2017-01-02,19,46,U0091,S032,25
R002454,2017-01-02,19,1,U0363,S069,30
R002455,2017-01-02,19,51,U0334,S047,22
R002456,2017-01-02,19,24,U0176,S042,29
R002457,2017-01-02,19,5,U0112,S064,21
R002458,2017-01-02,19,49,U0335,S086,27
R002459,2017-01-02,19,45,U0296,S069,25
R002460,2017-01-02,19,21,U0829,S092,19
R002461,2017-01-02,19,58,U0494,S021,13
R002462,2017-01-02,19,22,U0255,S099,17
R002463,2017-01-02,19,49,U0180,S096,13
R002464,2017-01-02,19,49,U0335,S046,19
R002465,2017-01-02,19,35,U0301,S012,23
R002466,2017-01-02,19,4,U0657,S061,24
R002467,2017-01-02,19,41,U0857,S027,20
R002468,2017-01-02,19,3,U0100,S099,17
R002469,2017-01-02,19,33,U0263,S071,23
R002470,2017-01-02,19,13,U0755,S046,13
R002471,2017-01-02,19,23,U0333,S036,15
R002472,2017-01-02,19,34,U0149,S075,24
R002473,2017-01-02,19,12,U0166,S089,20
R002474,2017-01-02,19,10,U0223,S086,13
R002475,2017-01-02,19,53,U0617,S012,21
R002476,2017-01-02,19,34,U0896,S086,22
R002477,2017-01-02,19,25,U0891,S086,14
R002478,2017-01-02,19,55,U0860,S006,25
R002479,2017-01-02,19,45,U0185,S040,25
R002480,2017-01-02,19,14,U0027,S030,29
R002481,2017-01-02,19,18,U0671,S081,23
R002482,2017-01-02,19,51,U0033,S053,17
R002483,2017-01-02,19,10,U0945,S039,10
R002484,2017-01-02,19,58,U0594,S092,19
R002485,2017-01-02,19,23,U0604,S036,18
R002486,2017-01-02,19,21,U0900,S041,26
R002487,2017-01-02,19,26,U0213,S065,16
R002488,2017-01-02,19,13,U0006,S031,23
R002489,2017-01-02,19,35,U0577,S067,11
R002490,2017-01-02,19,46,U0890,S035,27
R002491,2017-01-02,19,15,U0880,S100,20
R002492,2017-01-02,19,0,U0029,S067,18
R002493,2017-01-02,19,2,U0398,S043,20
R002494,2017-01-02,19,54,U0223,S030,23
R002495,2017-01-02,19,1,U0303,S036,22
R002496,2017-01-02,19,48,U0992,S086,24
R002497,2017-01-02,19,33,U0645,S025,23
R002498,2017-01-02,19,6,U0473,S071,22
R002499,2017-01-02,19,32,U0843,S100,18
R002500,2017-01-02,19,25,U0498,S038,11
R002501,2017-01-02,19,50,U0573,S006,18
R002502,2017-01-02,19,31,U0145,S061,25
R002503,2017-01-02,19,2,U0939,S021,17
R002504,2017-01-02,19,10,U0516,S067,20
R002505,2017-01-02,19,18,U0490,S075,30
R002506,2017-01-02,19,19,U0101,S085,11
R002507,2017-01-02,19,1,U0822,S038,19
R002508,2017-01-02,20,37,U0247,S095,47
R002509,2017-01-02,20,15,U0684,S076,30
R002510,2017-01-02,20,5,U0876,S051,39
R002511,2017-01-02,20,9,U0785,S025,16
R002512,2017-01-02,20,25,U0292,S078,46
R002513,2017-01-02,20,39,U0040,S040,40
R002514,2017-01-02,20,53,U0294,S042,38
R002515,2017-01-02,20,30,U0804,S055,49
R002516,2017-01-02,20,33,U0144,S066,60
R002517,2017-01-02,20,46,U0632,S096,21
R002518,2017-01-02,20,53,U0730,S003,43
R002519,2017-01-02,20,36,U0443,S039,29
R002520,2017-01-02,20,48,U0150,S036,51
R002521,2017-01-02,20,14,U0873,S059,16
R002522,2017-01-02,20,3,U0794,S026,40
R002523,2017-01-02,20,49,U0929,S013,29
R002524,2017-01-02,20,31,U0448,S034,43
R002525,2017-01-02,20,16,U0140,S084,38
R002526,2017-01-02,20,26,U0096,S074,45
R002527,2017-01-02,20,19,U0121,S061,51
R002528,2017-01-02,20,47,U0560,S049,21
R002529,2017-01-02,20,21,U0780,S038,56
R002530,2017-01-02,20,53,U0754,S055,34
R002531,2017-01-02,20,9,U0868,S012,36
R002532,2017-01-02,20,2,U0721,S029,24
R002533,2017-01-02,20,20,U0024,S053,55
R002534,2017-01-02,20,44,U0020,S072,20
R002535,2017-01-02,20,36,U0954,S036,21
R002536,2017-01-02,20,38,U0673,S062,50
R002537,2017-01-02,20,26,U0970,S037,25
R002538,2017-01-02,20,55,U0165,S090,28
R002539,2017-01-02,20,0,U0160,S069,46
R002540,2017-01-02,21,19,U0447,S067,27
R002541,2017-01-02,21,32,U0742,S042,32
R002542,2017-01-02,21,48,U0225,S079,33
R002543,2017-01-02,21,7,U0816,S048,42
R002544,2017-01-02,21,15,U0999,S073,52
R002545,2017-01-02,21,35,U0850,S084,34
R002546,2017-01-02,21,25,U0545,S022,38
R002547,2017-01-02,21,24,U0967,S019,54
R002548,2017-01-02,21,49,U0553,S038,40
R002549,2017-01-02,21,24,U0357,S067,31
R002550,2017-01-02,21,45,U0698,S088,50
R002551,2017-01-02,21,30,U0402,S027,49
R002552,2017-01-02,21,22,U0344,S079,56
R002553,2017-01-02,21,19,U0529,S092,57
R002554,2017-01-02,21,53,U0758,S048,27
R002555,2017-01-02,21,33,U0542,S067,19
R002556,2017-01-02,21,20,U0593,S078,52
R002557,2017-01-02,21,33,U0610,S033,24
R002558,2017-01-02,21,5,U0135,S061,21
R002559,2017-01-02,21,56,U0971,S060,28
R002560,2017-01-02,21,38,U0126,S027,32
R002561,2017-01-02,21,53,U0475,S043,26
R002562,2017-01-02,21,13,U0802,S096,31
R002563,2017-01-02,21,10,U0127,S093,51
R002564,2017-01-02,21,40,U0407,S018,21
R002565,2017-01-02,21,53,U0147,S022,23
R002566,2017-01-02,21,17,U0817,S068,48
R002567,2017-01-02,21,45,U0019,S092,52
R002568,2017-01-02,21,9,U0175,S061,56
R002569,2017-01-02,21,53,U0599,S002,39
R002570,2017-01-02,21,27,U0218,S041,36
R002571,2017-01-02,21,35,U0277,S054,51
R002572,2017-01-02,21,28,U0216,S023,52
R002573,2017-01-02,21,31,U0759,S020,53
R002574,2017-01-02,21,44,U0984,S061,32
R002575,2017-01-02,21,50,U0136,S009,54
R002576,2017-01-02,21,16,U0045,S001,57
R002577,2017-01-02,21,43,U0941,S040,45
R002578,2017-01-02,21,7,U0475,S090,28
R002579,2017-01-02,21,35,U0549,S025,25
R002580,2017-01-02,21,57,U0180,S026,15
R002581,2017-01-02,21,27,U0675,S089,29
R002582,2017-01-02,21,41,U0902,S013,28
R002583,2017-01-02,21,22,U0921,S069,20
R002584,2017-01-02,21,11,U0544,S059,54
R002585,2017-01-02,21,1,U0146,S043,24
R002586,2017-01-02,21,55,U0804,S013,24
R002587,2017-01-02,21,23,U0928,S008,25
R002588,2017-01-02,21,54,U0972,S080,45
R002589,2017-01-02,21,29,U0466,S060,15
R002590,2017-01-02,21,49,U0433,S077,35
R002591,2017-01-02,21,42,U0012,S021,19
R002592,2017-01-02,21,22,U0317,S009,18
R002593,2017-01-02,21,46,U0112,S045,23
R002594,2017-01-02,21,27,U0483,S082,47
R002595,2017-01-02,21,13,U0489,S072,43
R002596,2017-01-02,21,39,U0777,S029,42
R002597,2017-01-02,21,35,U0974,S045,57
R002598,2017-01-02,21,56,U0771,S081,45
R002599,2017-01-02,21,58,U0318,S002,35
R002600,2017-01-02,22,44,U0988,S067,33
R002601,2017-01-02,22,27,U0211,S002,31
R002602,2017-01-02,22,46,U0434,S086,59
R002603,2017-01-02,22,25,U0628,S052,43
R002604,2017-01-02,22,30,U0305,S054,31
R002605,2017-01-02,22,53,U0981,S086,20
R002606,2017-01-02,22,15,U0013,S086,46
R002607,2017-01-02,22,16,U0209,S008,37
R002608,2017-01-02,22,46,U0491,S009,52
R002609,2017-01-02,22,23,U0383,S025,38
R002610,2017-01-02,22,38,U0923,S098,37
R002611,2017-01-02,22,21,U0332,S065,56
R002612,2017-01-02,22,30,U0009,S019,48
R002613,2017-01-02,22,43,U0510,S094,43
R002614,2017-01-02,22,25,U0372,S035,55
R002615,2017-01-02,22,19,U0160,S011,58
R002616,2017-01-02,22,2,U0616,S023,25
R002617,2017-01-02,22,59,U0295,S057,17
R002618,2017-01-02,22,56,U0870,S006,52
R002619,2017-01-02,22,14,U0011,S036,39
R002620,2017-01-02,22,48,U0657,S078,24
R002621,2017-01-02,22,59,U0294,S026,49
R002622,2017-01-02,22,57,U0040,S089,51
R002623,2017-01-02,22,59,U0454,S065,28
R002624,2017-01-02,22,32,U0692,S053,59
R002625,2017-01-02,22,6,U0538,S023,42
R002626,2017-01-02,22,26,U0685,S082,37
R002627,2017-01-02,22,27,U0076,S096,56
R002628,2017-01-02,22,49,U0795,S001,58
R002629,2017-01-02,22,17,U0428,S040,33
R002630,2017-01-02,22,36,U0319,S036,28
R002631,2017-01-02,22,25,U0095,S072,36
R002632,2017-01-02,22,37,U0627,S045,59
R002633,2017-01-02,22,1,U0935,S016,47
R002634,2017-01-02,22,10,U0037,S044,50
R002635,2017-01-02,22,32,U0915,S060,32
R002636,2017-01-02,22,10,U0774,S073,20
R002637,2017-01-02,22,59,U0547,S090,47
R002638,2017-01-02,22,19,U0658,S012,28
R002639,2017-01-02,22,56,U0778,S073,31
R002640,2017-01-02,22,38,U0546,S060,28
R002641,2017-01-02,22,44,U0188,S012,44
R002642,2017-01-02,22,33,U0527,S015,31
R002643,2017-01-02,22,12,U0856,S012,17
R002644,2017-01-02,22,36,U0967,S024,22
R002645,2017-01-02,22,48,U0187,S094,48
R002646,2017-01-02,22,8,U0045,S012,57
R002647,2017-01-02,22,8,U0398,S024,55
R002648,2017-01-02,22,42,U0054,S041,26
R002649,2017-01-02,22,21,U0660,S076,45
R002650,2017-01-02,22,50,U0265,S081,23
R002651,2017-01-02,22,3,U0757,S003,44
R002652,2017-01-02,22,5,U0297,S099,52
R002653,2017-01-02,22,19,U0925,S022,35
R002654,2017-01-02,22,50,U0909,S002,38
R002655,2017-01-02,22,49,U0236,S028,51
R002656,2017-01-02,22,9,U0102,S082,39
R002657,2017-01-02,22,51,U0466,S048,57
R002658,2017-01-02,22,22,U0894,S059,52
R002659,2017-01-02,22,29,U0905,S011,17
R002660,2017-01-02,22,25,U0142,S093,35
R002661,2017-01-02,22,10,U0050,S032,59
R002662,2017-01-02,22,29,U0498,S040,21
R002663,2017-01-02,22,0,U0688,S088,55
R002664,2017-01-02,22,42,U0108,S083,37
R002665,2017-01-02,22,9,U0331,S025,15
R002666,2017-01-02,22,12,U0115,S096,25
R002667,2017-01-02,22,56,U0913,S097,41
R002668,2017-01-02,22,11,U0611,S095,45
R002669,2017-01-02,22,19,U0299,S017,36
R002670,2017-01-02,22,19,U0961,S040,36
R002671,2017-01-02,22,5,U0207,S007,56
R002672,2017-01-02,22,11,U0701,S049,21
R002673,2017-01-02,22,15,U0661,S091,26
R002674,2017-01-02,22,54,U0845,S037,37
R002675,2017-01-02,22,13,U0021,S023,34
R002676,2017-01-02,22,27,U0351,S036,25
R002677,2017-01-02,22,5,U0895,S018,44
R002678,2017-01-02,22,46,U0725,S073,49
R002679,2017-01-02,22,15,U0519,S041,26
R002680,2017-01-02,22,9,U0813,S053,16
R002681,2017-01-02,22,43,U0185,S029,43
R002682,2017-01-02,22,35,U0666,S025,54
R002683,2017-01-02,22,54,U0833,S035,44
R002684,2017-01-02,22,49,U0993,S026,52
R002685,2017-01-02,22,23,U0393,S023,51
R002686,2017-01-02,23,31,U0008,S061,23
R002687,2017-01-02,23,42,U0534,S086,40
R002688,2017-01-02,23,47,U0271,S049,35
R002689,2017-01-02,23,37,U0381,S060,33
R002690,2017-01-02,23,1,U0091,S091,58
R002691,2017-01-02,23,14,U0547,S032,42
R002692,2017-01-02,23,56,U0614,S098,53
R002693,2017-01-02,23,38,U0740,S013,40
R002694,2017-01-02,23,11,U0426,S050,49
R002695,2017-01-02,23,49,U0795,S017,19
R002696,2017-01-02,23,15,U0379,S041,37
R002697,2017-01-03,0,54,U0616,S055,35
R002698,2017-01-03,0,34,U0387,S020,23
R002699,2017-01-03,0,23,U0378,S037,51
R002700,2017-01-03,0,7,U0589,S040,47
R002701,2017-01-03,0,50,U0935,S050,39
R002702,2017-01-03,0,11,U0005,S087,58
R002703,2017-01-03,0,27,U0659,S062,44
R002704,2017-01-03,0,34,U0650,S005,15
R002705,2017-01-03,0,48,U0805,S034,46
R002706,2017-01-03,0,24,U0685,S054,56
R002707,2017-01-03,0,55,U0968,S023,57
R002708,2017-01-03,0,43,U0127,S021,40
R002709,2017-01-03,0,5,U0723,S051,42
R002710,2017-01-03,0,9,U0247,S088,18
R002711,2017-01-03,0,0,U0156,S067,34
R002712,2017-01-03,0,21,U0588,S014,42
R002713,2017-01-03,0,59,U0206,S060,31
R002714,2017-01-03,0,45,U0048,S011,55
R002715,2017-01-03,0,37,U0226,S045,22
R002716,2017-01-03,0,16,U0323,S088,53
R002717,2017-01-03,0,12,U0483,S094,43
R002718,2017-01-03,0,32,U0109,S013,47
R002719,2017-01-03,0,52,U0375,S084,38
R002720,2017-01-03,0,39,U0416,S052,45
R002721,2017-01-03,0,46,U0730,S002,60
R002722,2017-01-03,0,55,U0202,S021,36
R002723,2017-01-03,1,22,U0778,S094,59
R002724,2017-01-03,1,52,U0483,S068,26
R002725,2017-01-03,1,28,U0081,S073,32
R002726,2017-01-03,1,9,U0512,S059,47
R002727,2017-01-03,1,29,U0303,S006,57
R002728,2017-01-03,1,54,U0046,S010,17
R002729,2017-01-03,1,47,U0118,S042,53
R002730,2017-01-03,1,31,U0984,S048,40
R002731,2017-01-03,1,13,U0837,S005,26
R002732,2017-01-03,1,34,U0505,S019,58
R002733,2017-01-03,1,44,U0393,S078,33
R002734,2017-01-03,1,10,U0060,S093,32
R002735,2017-01-03,1,43,U0619,S082,15
R002736,2017-01-03,1,24,U0295,S013,41
R002737,2017-01-03,1,16,U0475,S049,28
R002738,2017-01-03,1,25,U0356,S066,16
R002739,2017-01-03,1,2,U0490,S093,41
R002740,2017-01-03,1,42,U0052,S011,57
R002741,2017-01-03,1,54,U0596,S044,23
R002742,2017-01-03,1,36,U0446,S082,32
R002743,2017-01-03,1,5,U0305,S096,32
R002744,2017-01-03,1,40,U0316,S039,44
R002745,2017-01-03,1,31,U0380,S055,53
R002746,2017-01-03,1,35,U0464,S052,55
R002747,2017-01-03,1,22,U0035,S003,35
R002748,2017-01-03,1,5,U0506,S024,21
R002749,2017-01-03,1,13,U0530,S096,29
R002750,2017-01-03,1,47,U0320,S033,29
R002751,2017-01-03,1,33,U0070,S093,16
R002752,2017-01-03,1,23,U0648,S084,60
R002753,2017-01-03,1,19,U0134,S096,35
R002754,2017-01-03,1,18,U0576,S011,29
R002755,2017-01-03,1,48,U0070,S056,19
R002756,2017-01-03,1,20,U0933,S015,54
R002757,2017-01-03,1,28,U0847,S025,33
R002758,2017-01-03,1,43,U0427,S074,60
R002759,2017-01-03,1,29,U0292,S034,53
R002760,2017-01-03,1,1,U0189,S039,44
R002761,2017-01-03,1,9,U0103,S079,52
R002762,2017-01-03,1,39,U0585,S066,41
R002763,2017-01-03,1,37,U0111,S070,55
R002764,2017-01-03,1,10,U0227,S032,53
R002765,2017-01-03,1,39,U0841,S089,36
R002766,2017-01-03,1,22,U0162,S007,49
R002767,2017-01-03,1,36,U0686,S048,39
R002768,2017-01-03,1,27,U0587,S074,45
R002769,2017-01-03,1,26,U0477,S061,50
R002770,2017-01-03,1,48,U0454,S028,15
R002771,2017-01-03,1,1,U0555,S098,36
R002772,2017-01-03,1,48,U0786,S056,36
R002773,2017-01-03,1,18,U0412,S036,35
R002774,2017-01-03,2,22,U0610,S022,43
R002775,2017-01-03,2,41,U0798,S073,42
R002776,2017-01-03,2,9,U0546,S081,22
R002777,2017-01-03,2,37,U0254,S061,21
R002778,2017-01-03,2,54,U0407,S088,24
R002779,2017-01-03,2,32,U0971,S012,31
R002780,2017-01-03,2,20,U0592,S048,52
R002781,2017-01-03,2,33,U0150,S003,22
R002782,2017-01-03,2,23,U0431,S096,25
R002783,2017-01-03,2,24,U0657,S077,38
R002784,2017-01-03,2,55,U0995,S084,41
R002785,2017-01-03,2,59,U0909,S050,57
R002786,2017-01-03,2,31,U0144,S071,36
R002787,2017-01-03,2,41,U0166,S066,24
R002788,2017-01-03,2,10,U0441,S025,30
R002789,2017-01-03,2,55,U0232,S021,45
R002790,2017-01-03,2,33,U0379,S059,28
R002791,2017-01-03,2,30,U0132,S048,31
R002792,2017-01-03,2,11,U0627,S093,21
R002793,2017-01-03,2,30,U0310,S031,36
R002794,2017-01-03,2,57,U0194,S023,56
R002795,2017-01-03,2,24,U0271,S061,59
R002796,2017-01-03,2,0,U0706,S092,19
R002797,2017-01-03,2,42,U0607,S026,44
R002798,2017-01-03,2,4,U0453,S042,60
R002799,2017-01-03,2,21,U0401,S017,46
R002800,2017-01-03,2,14,U0805,S038,30
R002801,2017-01-03,2,19,U0232,S009,31
R002802,2017-01-03,2,13,U0466,S004,36
R002803,2017-01-03,2,14,U0956,S027,33
R002804,2017-01-03,2,9,U0650,S074,59
R002805,2017-01-03,2,17,U0333,S060,43
R002806,2017-01-03,2,38,U0342,S059,36
R002807,2017-01-03,2,49,U0828,S032,43
R002808,2017-01-03,2,46,U0595,S088,59
R002809,2017-01-03,2,50,U0704,S078,31
R002810,2017-01-03,2,7,U0130,S057,51
R002811,2017-01-03,2,41,U0519,S031,32
R002812,2017-01-03,2,12,U0589,S023,53
R002813,2017-01-03,2,22,U0586,S060,17
R002814,2017-01-03,2,31,U0603,S065,23
R002815,2017-01-03,2,29,U0424,S083,24
R002816,2017-01-03,2,36,U0239,S015,48
R002817,2017-01-03,2,58,U0913,S078,33
R002818,2017-01-03,2,40,U0444,S043,16
R002819,2017-01-03,2,58,U0852,S021,29
R002820,2017-01-03,2,0,U0860,S032,38
R002821,2017-01-03,2,53,U0529,S060,51
R002822,2017-01-03,2,47,U0474,S093,38
R002823,2017-01-03,2,54,U0881,S009,60
R002824,2017-01-03,2,52,U0772,S001,33
R002825,2017-01-03,2,50,U0173,S096,34
R002826,2017-01-03,2,50,U0297,S005,60
R002827,2017-01-03,2,33,U0433,S088,25
R002828,2017-01-03,2,57,U0476,S087,51
R002829,2017-01-03,2,14,U0003,S053,55
R002830,2017-01-03,2,47,U0584,S067,34
R002831,2017-01-03,2,12,U0939,S061,45
R002832,2017-01-03,2,23,U0353,S050,60
R002833,2017-01-03,2,42,U0868,S010,43
R002834,2017-01-03,2,2,U0512,S054,58
R002835,2017-01-03,2,25,U0701,S034,33
R002836,2017-01-03,2,40,U0188,S092,24
R002837,2017-01-03,2,6,U0737,S069,59
R002838,2017-01-03,2,21,U0963,S016,23
R002839,2017-01-03,2,32,U0120,S092,24
R002840,2017-01-03,2,4,U0435,S100,53
R002841,2017-01-03,2,17,U0656,S078,33
R002842,2017-01-03,2,35,U0730,S083,39
R002843,2017-01-03,2,34,U0466,S069,31
R002844,2017-01-03,2,54,U0466,S092,55
R002845,2017-01-03,2,47,U0456,S004,29
R002846,2017-01-03,2,34,U0208,S057,16
R002847,2017-01-03,2,55,U0054,S062,28
R002848,2017-01-03,2,5,U0695,S093,52
R002849,2017-01-03,2,51,U0237,S008,34
R002850,2017-01-03,2,3,U0156,S038,24
R002851,2017-01-03,2,28,U0870,S051,52
R002852,2017-01-03,2,36,U0135,S093,15
R002853,2017-01-03,2,33,U0671,S099,31
R002854,2017-01-03,2,15,U0645,S006,38
R002855,2017-01-03,2,15,U0717,S047,47
R002856,2017-01-03,2,16,U0994,S052,48
R002857,2017-01-03,2,51,U0025,S092,40
R002858,2017-01-03,2,47,U0346,S066,45
R002859,2017-01-03,2,11,U0659,S081,54
R002860,2017-01-03,2,44,U0421,S084,25
R002861,2017-01-03,3,20,U0413,S001,32
R002862,2017-01-03,3,29,U0396,S041,16
R002863,2017-01-03,3,14,U0742,S066,60
R002864,2017-01-03,3,29,U0779,S061,27
R002865,2017-01-03,3,23,U0191,S064,28
R002866,2017-01-03,3,21,U0046,S021,57
R002867,2017-01-03,3,12,U0446,S023,60
R002868,2017-01-03,3,43,U0608,S009,31
R002869,2017-01-03,3,45,U0299,S098,33
R002870,2017-01-03,3,16,U0080,S056,38
R002871,2017-01-03,3,16,U0325,S087,16
R002872,2017-01-03,3,38,U0788,S039,35
R002873,2017-01-03,3,47,U0888,S013,42
R002874,2017-01-03,3,59,U0969,S057,39
R002875,2017-01-03,3,1,U0113,S044,35
R002876,2017-01-03,3,8,U0236,S082,50
R002877,2017-01-03,3,7,U0574,S088,50
R002878,2017-01-03,3,41,U0324,S069,27
R002879,2017-01-03,3,26,U0079,S024,28
R002880,2017-01-03,3,27,U0368,S025,54
R002881,2017-01-03,3,25,U0244,S100,47
R002882,2017-01-03,3,51,U0412,S014,43
R002883,2017-01-03,3,31,U0639,S098,32
R002884,2017-01-03,3,51,U0812,S030,21
R002885,2017-01-03,3,3,U0797,S028,19
R002886,2017-01-03,3,53,U0120,S040,30
R002887,2017-01-03,3,33,U0944,S065,25
R002888,2017-01-03,3,3,U0936,S040,35
R002889,2017-01-03,3,58,U0884,S041,45
R002890,2017-01-03,3,32,U0061,S099,52
R002891,2017-01-03,3,23,U0523,S068,45
R002892,2017-01-03,3,1,U0846,S061,17
R002893,2017-01-03,3,36,U0686,S014,57
R002894,2017-01-03,3,27,U0090,S088,39
R002895,2017-01-03,3,2,U0214,S039,59
R002896,2017-01-03,3,32,U0534,S079,60
R002897,2017-01-03,3,55,U0137,S027,46
R002898,2017-01-03,3,51,U0764,S074,30
R002899,2017-01-03,3,20,U0102,S087,32
R002900,2017-01-03,3,50,U0528,S020,53
R002901,2017-01-03,3,34,U0216,S042,52
R002902,2017-01-03,3,31,U0091,S021,39
R002903,2017-01-03,3,18,U0954,S025,18
R002904,2017-01-03,3,36,U0385,S099,21
R002905,2017-01-03,3,21,U0650,S051,18
R002906,2017-01-03,3,40,U0829,S022,55
R002907,2017-01-03,3,4,U0500,S021,36
R002908,2017-01-03,3,47,U0012,S079,32
